# WARNING: this file is not sorted!
# db	id                         alt	 E-value	adj_p-value	log_adj_p-value	bin_location	bin_width	total_width	sites_in_bin	total_sites	p_success	 p-value	mult_tests
   1	FILTER_LEN20_119 FILTER_LEN20_119	1.3e-119	   8.4e-123	        -281.09	       -44.0	       73	        161	         447	        465	  0.45342	6.5e-127	     13038
   1	FILTER_LEN20_120 FILTER_LEN20_120	2.0e-072	   1.4e-075	        -172.38	       -44.0	       73	        161	         278	        289	  0.45342	1.0e-079	     13038
   1	FILTER_LEN20_121 FILTER_LEN20_121	9.5e-047	   6.3e-050	        -113.28	       -46.5	       68	        161	         182	        193	  0.42236	4.9e-054	     13038
   1	FILTER_LEN20_122 FILTER_LEN20_122	2.4e-126	   1.6e-129	        -296.55	       -47.0	       67	        161	         445	        471	  0.41615	1.2e-133	     13038
   1	FILTER_LEN20_123 FILTER_LEN20_123	7.7e-079	   5.1e-082	        -187.18	       -45.5	       70	        161	         279	        289	  0.43478	3.9e-086	     13038
   1	FILTER_LEN20_124 FILTER_LEN20_124	1.7e-097	   1.1e-100	        -230.12	       -43.0	       75	        161	         359	        368	  0.46584	8.8e-105	     13038
   1	FILTER_LEN20_125 FILTER_LEN20_125	6.6e-073	   4.4e-076	        -173.52	       -46.0	       69	        161	         270	        284	  0.42857	3.4e-080	     13038
   1	FILTER_LEN20_126 FILTER_LEN20_126	2.8e-061	   1.9e-064	        -146.74	       -49.0	       63	        161	         202	        212	  0.39130	1.4e-068	     13038
   1	FILTER_LEN20_127 FILTER_LEN20_127	1.6e-070	   1.1e-073	        -168.01	       -43.5	       74	        161	         297	        314	  0.45963	8.3e-078	     13038
   1	FILTER_LEN20_128 FILTER_LEN20_128	7.1e-085	   4.7e-088	        -201.08	       -41.0	       79	        161	         309	        311	  0.49068	3.6e-092	     13038
   1	FILTER_LEN20_129 FILTER_LEN20_129	1.3e-089	   8.9e-093	        -211.96	       -42.5	       76	        161	         356	        369	  0.47205	6.8e-097	     13038
   1	FILTER_LEN20_130 FILTER_LEN20_130	2.7e-079	   1.8e-082	        -188.22	       -43.0	       75	        161	         306	        316	  0.46584	1.4e-086	     13038
   1	FILTER_LEN20_131 FILTER_LEN20_131	3.4e-065	   2.3e-068	        -155.76	       -39.0	       83	        161	         263	        265	  0.51553	1.7e-072	     13038
   1	FILTER_LEN20_132 FILTER_LEN20_132	9.2e-097	   6.1e-100	        -228.44	       -47.0	       67	        161	         364	        391	  0.41615	4.7e-104	     13038
   1	FILTER_LEN20_133 FILTER_LEN20_133	1.8e-081	   1.2e-084	        -193.25	       -47.0	       65	        161	         269	        281	  0.40373	9.1e-089	     13038
   1	FILTER_LEN20_134 FILTER_LEN20_134	7.3e-084	   4.9e-087	        -198.74	       -49.0	       63	        161	         320	        353	  0.39130	3.7e-091	     13038
   1	FILTER_LEN20_135 FILTER_LEN20_135	6.1e-081	   4.1e-084	        -192.01	       -43.0	       75	        161	         295	        301	  0.46584	3.1e-088	     13038
   1	FILTER_LEN20_136 FILTER_LEN20_136	1.9e-056	   1.2e-059	        -135.64	       -43.5	       74	        161	         233	        244	  0.45963	9.5e-064	     13038
   1	FILTER_LEN20_137 FILTER_LEN20_137	6.9e-118	   4.6e-121	        -277.09	       -48.5	       64	        161	         405	        433	  0.39752	3.5e-125	     13038
   1	FILTER_LEN20_138 FILTER_LEN20_138	1.0e-069	   6.9e-073	        -166.16	       -48.0	       65	        161	         264	        286	  0.40373	5.3e-077	     13038
   1	FILTER_LEN20_139 FILTER_LEN20_139	6.2e-085	   4.1e-088	        -201.21	       -47.0	       67	        161	         288	        300	  0.41615	3.2e-092	     13038
   1	FILTER_LEN20_140 FILTER_LEN20_140	2.9e-067	   1.9e-070	        -160.53	       -45.5	       68	        161	         255	        271	  0.42236	1.5e-074	     13038
   1	FILTER_LEN20_141 FILTER_LEN20_141	5.6e-071	   3.7e-074	        -169.08	       -52.5	       56	        161	         264	        305	  0.34783	2.8e-078	     13038
   1	FILTER_LEN20_142 FILTER_LEN20_142	3.6e-104	   2.4e-107	        -245.49	       -48.0	       65	        161	         364	        388	  0.40373	1.9e-111	     13038
   1	FILTER_LEN20_143 FILTER_LEN20_143	5.4e-126	   3.6e-129	        -295.74	       -47.5	       66	        161	         450	        481	  0.40994	2.8e-133	     13038
   1	FILTER_LEN20_144 FILTER_LEN20_144	2.1e-135	   1.4e-138	        -317.43	       -44.5	       72	        161	         497	        518	  0.44720	1.1e-142	     13038
   1	FILTER_LEN20_145 FILTER_LEN20_145	1.4e-043	   9.6e-047	        -105.96	       -45.0	       71	        161	         188	        201	  0.44099	7.4e-051	     13038
   1	FILTER_LEN20_146 FILTER_LEN20_146	7.8e-121	   5.2e-124	        -283.87	       -42.5	       76	        161	         456	        469	  0.47205	4.0e-128	     13038
   1	FILTER_LEN20_147 FILTER_LEN20_147	3.9e-098	   2.6e-101	        -231.61	       -46.5	       68	        161	         369	        394	  0.42236	2.0e-105	     13038
   1	FILTER_LEN20_148 FILTER_LEN20_148	1.3e-068	   8.8e-072	        -163.61	       -49.0	       63	        161	         232	        246	  0.39130	6.8e-076	     13038
   1	FILTER_LEN20_149 FILTER_LEN20_149	3.1e-097	   2.1e-100	        -229.53	       -47.5	       66	        161	         359	        386	  0.40994	1.6e-104	     13038
   1	FILTER_LEN20_150 FILTER_LEN20_150	1.0e-083	   6.9e-087	        -198.39	       -49.0	       63	        161	         302	        328	  0.39130	5.3e-091	     13038
   1	FILTER_LEN20_151 FILTER_LEN20_151	4.7e-054	   3.2e-057	        -130.10	       -41.0	       79	        161	         227	        233	  0.49068	2.4e-061	     13038
   1	FILTER_LEN20_152 FILTER_LEN20_152	3.2e-105	   2.1e-108	        -247.93	       -44.5	       72	        161	         389	        405	  0.44720	1.6e-112	     13038
   1	FILTER_LEN20_153 FILTER_LEN20_153	4.6e-125	   3.1e-128	        -293.61	       -45.0	       71	        161	         443	        459	  0.44099	2.4e-132	     13038
   1	FILTER_LEN20_154 FILTER_LEN20_154	1.7e-012	   1.2e-015	         -34.38	       -43.0	       67	        161	          54	         55	  0.41615	8.9e-020	     13038
   1	FILTER_LEN20_155 FILTER_LEN20_155	5.8e-067	   3.9e-070	        -159.83	       -42.0	       77	        161	         269	        277	  0.47826	3.0e-074	     13038
   1	FILTER_LEN20_156 FILTER_LEN20_156	1.3e-088	   8.7e-092	        -209.68	       -45.5	       70	        161	         348	        371	  0.43478	6.7e-096	     13038
   1	FILTER_LEN20_157 FILTER_LEN20_157	3.8e-072	   2.6e-075	        -171.75	       -45.5	       66	        161	         273	        294	  0.40994	2.0e-079	     13038
   1	FILTER_LEN20_158 FILTER_LEN20_158	3.0e-089	   2.0e-092	        -211.15	       -44.0	       73	        161	         340	        354	  0.45342	1.5e-096	     13038
   1	FILTER_LEN20_159 FILTER_LEN20_159	1.5e-053	   9.9e-057	        -128.96	       -49.0	       63	        161	         202	        220	  0.39130	7.6e-061	     13038
   1	FILTER_LEN20_160 FILTER_LEN20_160	1.4e-093	   9.1e-097	        -221.14	       -46.5	       68	        161	         333	        350	  0.42236	7.0e-101	     13038
   1	FILTER_LEN20_161 FILTER_LEN20_161	2.1e-072	   1.4e-075	        -172.37	       -44.0	       71	        161	         265	        275	  0.44099	1.1e-079	     13038
   1	FILTER_LEN20_162 FILTER_LEN20_162	1.5e-150	   1.0e-153	        -352.27	       -48.0	       65	        161	         498	        525	  0.40373	7.9e-158	     13038
   1	FILTER_LEN20_163 FILTER_LEN20_163	2.5e-048	   1.7e-051	        -116.93	       -52.0	       53	        161	         178	        208	  0.32919	1.3e-055	     13038
   1	FILTER_LEN20_164 FILTER_LEN20_164	1.1e-073	   7.0e-077	        -175.35	       -42.5	       76	        161	         301	        313	  0.47205	5.4e-081	     13038
   1	FILTER_LEN20_165 FILTER_LEN20_165	1.8e-122	   1.2e-125	        -287.63	       -42.0	       77	        161	         504	        526	  0.47826	9.3e-130	     13038
   1	FILTER_LEN20_166 FILTER_LEN20_166	2.8e-054	   1.9e-057	        -130.62	       -41.5	       78	        161	         215	        219	  0.48447	1.4e-061	     13038
   1	FILTER_LEN20_167 FILTER_LEN20_167	8.5e-043	   5.6e-046	        -104.19	       -41.0	       79	        161	         211	        223	  0.49068	4.3e-050	     13038
   1	FILTER_LEN20_168 FILTER_LEN20_168	1.5e-079	   9.9e-083	        -188.82	       -45.0	       71	        161	         286	        296	  0.44099	7.6e-087	     13038
   1	FILTER_LEN20_169 FILTER_LEN20_169	6.7e-103	   4.5e-106	        -242.57	       -42.0	       77	        161	         385	        393	  0.47826	3.4e-110	     13038
   1	FILTER_LEN20_170 FILTER_LEN20_170	2.4e-059	   1.6e-062	        -142.27	       -51.0	       57	        161	         210	        235	  0.35404	1.2e-066	     13038
   1	FILTER_LEN20_171 FILTER_LEN20_171	7.3e-081	   4.8e-084	        -191.84	       -49.5	       62	        161	         296	        325	  0.38509	3.7e-088	     13038
   1	FILTER_LEN20_172 FILTER_LEN20_172	9.6e-077	   6.4e-080	        -182.35	       -43.0	       75	        161	         282	        288	  0.46584	4.9e-084	     13038
   1	FILTER_LEN20_173 FILTER_LEN20_173	5.5e-089	   3.7e-092	        -210.54	       -45.5	       70	        161	         363	        391	  0.43478	2.8e-096	     13038
   1	FILTER_LEN20_174 FILTER_LEN20_174	6.2e-063	   4.1e-066	        -150.55	       -44.5	       72	        161	         269	        288	  0.44720	3.2e-070	     13038
   1	FILTER_LEN20_175 FILTER_LEN20_175	1.7e-134	   1.1e-137	        -315.34	       -46.5	       68	        161	         464	        486	  0.42236	8.6e-142	     13038
   1	FILTER_LEN20_176 FILTER_LEN20_176	1.9e-066	   1.2e-069	        -158.66	       -42.5	       76	        161	         281	        294	  0.47205	9.5e-074	     13038
   1	FILTER_LEN20_177 FILTER_LEN20_177	4.5e-146	   3.0e-149	        -341.99	       -44.5	       72	        161	         565	        597	  0.44720	2.3e-153	     13038
   1	FILTER_LEN20_178 FILTER_LEN20_178	1.1e-050	   7.3e-054	        -122.35	       -45.0	       71	        161	         221	        238	  0.44099	5.6e-058	     13038
   1	FILTER_LEN20_179 FILTER_LEN20_179	3.5e-100	   2.3e-103	        -236.31	       -47.5	       66	        161	         362	        387	  0.40994	1.8e-107	     13038
   1	FILTER_LEN20_180 FILTER_LEN20_180	9.0e-107	   6.0e-110	        -251.49	       -44.5	       70	        161	         396	        417	  0.43478	4.6e-114	     13038
   1	FILTER_LEN20_181 FILTER_LEN20_181	8.8e-129	   5.9e-132	        -302.17	       -41.5	       78	        161	         481	        490	  0.48447	4.5e-136	     13038
   1	FILTER_LEN20_182 FILTER_LEN20_182	1.9e-040	   1.3e-043	         -98.77	       -49.0	       63	        161	         155	        168	  0.39130	9.7e-048	     13038
   1	FILTER_LEN20_183 FILTER_LEN20_183	2.9e-053	   2.0e-056	        -128.28	       -41.5	       78	        161	         207	        210	  0.48447	1.5e-060	     13038
   1	FILTER_LEN20_184 FILTER_LEN20_184	3.9e-111	   2.6e-114	        -261.53	       -45.5	       70	        161	         386	        400	  0.43478	2.0e-118	     13038
   1	FILTER_LEN20_185 FILTER_LEN20_185	1.1e-039	   7.6e-043	         -96.99	       -42.0	       77	        161	         183	        192	  0.47826	5.8e-047	     13038
   1	FILTER_LEN20_186 FILTER_LEN20_186	1.1e-027	   7.2e-031	         -69.41	       -45.0	       69	        161	         109	        113	  0.42857	5.5e-035	     13038
   1	FILTER_LEN20_187 FILTER_LEN20_187	4.4e-116	   3.0e-119	        -272.92	       -46.0	       69	        161	         456	        491	  0.42857	2.3e-123	     13038
   1	FILTER_LEN20_188 FILTER_LEN20_188	1.4e-096	   9.0e-100	        -228.06	       -43.5	       74	        161	         376	        392	  0.45963	6.9e-104	     13038
   1	FILTER_LEN20_189 FILTER_LEN20_189	1.4e-112	   9.2e-116	        -264.88	       -41.5	       78	        161	         414	        420	  0.48447	7.0e-120	     13038
   1	FILTER_LEN20_190 FILTER_LEN20_190	1.3e-033	   8.5e-037	         -83.05	       -40.5	       76	        161	         146	        151	  0.47205	6.5e-041	     13038
   1	FILTER_LEN20_191 FILTER_LEN20_191	5.0e-078	   3.4e-081	        -185.30	       -47.0	       67	        161	         272	        285	  0.41615	2.6e-085	     13038
   1	FILTER_LEN20_192 FILTER_LEN20_192	6.5e-088	   4.3e-091	        -208.07	       -42.5	       76	        161	         335	        344	  0.47205	3.3e-095	     13038
   1	FILTER_LEN20_193 FILTER_LEN20_193	1.8e-062	   1.2e-065	        -149.48	       -42.5	       76	        161	         261	        272	  0.47205	9.2e-070	     13038
   1	FILTER_LEN20_194 FILTER_LEN20_194	1.1e-081	   7.3e-085	        -193.73	       -48.5	       64	        161	         292	        314	  0.39752	5.6e-089	     13038
   1	FILTER_LEN20_195 FILTER_LEN20_195	2.6e-092	   1.8e-095	        -218.18	       -41.5	       78	        161	         333	        336	  0.48447	1.4e-099	     13038
   1	FILTER_LEN20_196 FILTER_LEN20_196	1.4e-117	   9.6e-121	        -276.35	       -45.5	       70	        161	         390	        400	  0.43478	7.4e-125	     13038
   1	FILTER_LEN20_197 FILTER_LEN20_197	4.0e-103	   2.6e-106	        -243.10	       -47.0	       67	        161	         374	        398	  0.41615	2.0e-110	     13038
   1	FILTER_LEN20_198 FILTER_LEN20_198	1.4e-082	   9.5e-086	        -195.78	       -46.0	       69	        161	         307	        324	  0.42857	7.3e-090	     13038
   1	FILTER_LEN20_199 FILTER_LEN20_199	6.7e-040	   4.4e-043	         -97.52	       -47.0	       67	        161	         154	        163	  0.41615	3.4e-047	     13038
   1	FILTER_LEN20_200 FILTER_LEN20_200	9.8e-089	   6.5e-092	        -209.96	       -46.0	       69	        161	         309	        321	  0.42857	5.0e-096	     13038
   1	FILTER_LEN20_201 FILTER_LEN20_201	5.5e-069	   3.7e-072	        -164.48	       -45.5	       70	        161	         275	        293	  0.43478	2.8e-076	     13038
   1	FILTER_LEN20_202 FILTER_LEN20_202	2.6e-088	   1.7e-091	        -209.00	       -46.0	       67	        161	         339	        365	  0.41615	1.3e-095	     13038
   1	FILTER_LEN20_203 FILTER_LEN20_203	2.1e-070	   1.4e-073	        -167.74	       -40.0	       81	        161	         292	        298	  0.50311	1.1e-077	     13038
   1	FILTER_LEN20_204 FILTER_LEN20_204	1.2e-082	   7.7e-086	        -195.98	       -46.0	       69	        161	         316	        336	  0.42857	5.9e-090	     13038
   1	FILTER_LEN20_205 FILTER_LEN20_205	2.0e-055	   1.4e-058	        -133.24	       -44.0	       73	        161	         219	        228	  0.45342	1.0e-062	     13038
   1	FILTER_LEN20_206 FILTER_LEN20_206	1.6e-078	   1.1e-081	        -186.45	       -41.5	       78	        161	         312	        320	  0.48447	8.1e-086	     13038
   1	FILTER_LEN20_207 FILTER_LEN20_207	3.7e-108	   2.5e-111	        -254.68	       -42.0	       77	        161	         423	        436	  0.47826	1.9e-115	     13038
   1	FILTER_LEN20_208 FILTER_LEN20_208	3.1e-074	   2.1e-077	        -176.56	       -40.0	       81	        161	         278	        279	  0.50311	1.6e-081	     13038
   1	FILTER_LEN20_209 FILTER_LEN20_209	7.1e-119	   4.7e-122	        -279.37	       -49.5	       62	        161	         426	        467	  0.38509	3.6e-126	     13038
   1	FILTER_LEN20_210 FILTER_LEN20_210	1.1e-101	   7.6e-105	        -239.75	       -41.5	       78	        161	         417	        432	  0.48447	5.8e-109	     13038
   1	FILTER_LEN20_211 FILTER_LEN20_211	3.2e-080	   2.2e-083	        -190.34	       -53.5	       54	        161	         229	        245	  0.33540	1.7e-087	     13038
   1	FILTER_LEN20_212 FILTER_LEN20_212	1.4e-116	   9.0e-120	        -274.11	       -44.0	       73	        161	         408	        418	  0.45342	6.9e-124	     13038
   1	FILTER_LEN20_213 FILTER_LEN20_213	5.3e-049	   3.5e-052	        -118.48	       -54.5	       52	        161	         165	        188	  0.32298	2.7e-056	     13038
   1	FILTER_LEN20_214 FILTER_LEN20_214	1.1e-061	   7.5e-065	        -147.66	       -53.5	       54	        161	         217	        249	  0.33540	5.7e-069	     13038
   1	FILTER_LEN20_215 FILTER_LEN20_215	6.8e-080	   4.5e-083	        -189.61	       -45.0	       71	        161	         287	        297	  0.44099	3.5e-087	     13038
   1	FILTER_LEN20_216 FILTER_LEN20_216	1.1e-091	   7.1e-095	        -216.78	       -45.5	       70	        161	         362	        386	  0.43478	5.5e-099	     13038
   1	FILTER_LEN20_217 FILTER_LEN20_217	1.5e-084	   1.0e-087	        -200.30	       -42.0	       77	        161	         342	        354	  0.47826	7.8e-092	     13038
   1	FILTER_LEN20_218 FILTER_LEN20_218	4.6e-028	   3.1e-031	         -70.25	       -49.5	       62	        161	         108	        116	  0.38509	2.4e-035	     13038
   1	FILTER_LEN20_219 FILTER_LEN20_219	2.3e-092	   1.5e-095	        -218.32	       -45.5	       70	        161	         337	        352	  0.43478	1.2e-099	     13038
   1	FILTER_LEN20_220 FILTER_LEN20_220	3.9e-086	   2.6e-089	        -203.96	       -46.0	       69	        161	         329	        350	  0.42857	2.0e-093	     13038
   1	FILTER_LEN20_221 FILTER_LEN20_221	1.1e-035	   7.0e-039	         -87.85	       -43.0	       75	        161	         133	        134	  0.46584	5.4e-043	     13038
   1	FILTER_LEN20_222 FILTER_LEN20_222	2.6e-139	   1.8e-142	        -326.40	       -48.5	       64	        161	         510	        557	  0.39752	1.4e-146	     13038
   1	FILTER_LEN20_223 FILTER_LEN20_223	2.3e-098	   1.5e-101	        -232.14	       -42.0	       77	        161	         379	        389	  0.47826	1.2e-105	     13038
   1	FILTER_LEN20_224 FILTER_LEN20_224	2.2e-074	   1.5e-077	        -176.91	       -45.0	       71	        161	         305	        326	  0.44099	1.1e-081	     13038
   1	FILTER_LEN20_225 FILTER_LEN20_225	1.1e-072	   7.2e-076	        -173.03	       -48.0	       61	        161	         237	        252	  0.37888	5.5e-080	     13038
   1	FILTER_LEN20_226 FILTER_LEN20_226	3.5e-089	   2.3e-092	        -210.99	       -45.0	       71	        161	         353	        375	  0.44099	1.8e-096	     13038
   1	FILTER_LEN20_227 FILTER_LEN20_227	9.0e-057	   6.0e-060	        -136.36	       -42.5	       76	        161	         259	        275	  0.47205	4.6e-064	     13038
   1	FILTER_LEN20_228 FILTER_LEN20_228	8.5e-054	   5.7e-057	        -129.51	       -44.0	       73	        161	         207	        214	  0.45342	4.3e-061	     13038
   1	FILTER_LEN20_229 FILTER_LEN20_229	1.1e-131	   7.4e-135	        -308.85	       -47.0	       67	        161	         426	        441	  0.41615	5.6e-139	     13038
   1	FILTER_LEN20_230 FILTER_LEN20_230	1.2e-065	   8.0e-069	        -156.80	       -41.5	       78	        161	         252	        256	  0.48447	6.1e-073	     13038
   1	FILTER_LEN20_231 FILTER_LEN20_231	5.4e-054	   3.6e-057	        -129.98	       -39.0	       83	        161	         257	        266	  0.51553	2.7e-061	     13038
   1	FILTER_LEN20_232 FILTER_LEN20_232	2.3e-047	   1.6e-050	        -114.68	       -37.5	       86	        161	         198	        198	  0.53416	1.2e-054	     13038
   1	FILTER_LEN20_233 FILTER_LEN20_233	2.2e-083	   1.5e-086	        -197.62	       -48.5	       64	        161	         304	        329	  0.39752	1.1e-090	     13038
   1	FILTER_LEN20_234 FILTER_LEN20_234	6.8e-074	   4.6e-077	        -175.78	       -51.0	       59	        161	         263	        292	  0.36646	3.5e-081	     13038
   1	FILTER_LEN20_235 FILTER_LEN20_235	3.4e-074	   2.3e-077	        -176.49	       -49.0	       63	        161	         274	        299	  0.39130	1.7e-081	     13038
   1	FILTER_LEN20_236 FILTER_LEN20_236	7.2e-109	   4.8e-112	        -256.32	       -45.5	       70	        161	         376	        389	  0.43478	3.7e-116	     13038
   1	FILTER_LEN20_237 FILTER_LEN20_237	2.4e-071	   1.6e-074	        -169.93	       -44.0	       73	        161	         252	        257	  0.45342	1.2e-078	     13038
   1	FILTER_LEN20_238 FILTER_LEN20_238	9.3e-101	   6.2e-104	        -237.64	       -45.5	       70	        161	         369	        387	  0.43478	4.8e-108	     13038
   1	FILTER_LEN20_239 FILTER_LEN20_239	1.5e-102	   9.7e-106	        -241.80	       -48.0	       65	        161	         380	        412	  0.40373	7.5e-110	     13038
   1	FILTER_LEN20_240 FILTER_LEN20_240	1.7e-101	   1.1e-104	        -239.35	       -44.0	       73	        161	         381	        396	  0.45342	8.6e-109	     13038
   1	FILTER_LEN20_241 FILTER_LEN20_241	1.4e-066	   9.3e-070	        -158.95	       -47.5	       66	        161	         247	        264	  0.40994	7.2e-074	     13038
   1	FILTER_LEN20_242 FILTER_LEN20_242	1.2e-093	   7.8e-097	        -221.29	       -46.0	       69	        161	         351	        372	  0.42857	6.0e-101	     13038
   1	FILTER_LEN20_243 FILTER_LEN20_243	1.0e-116	   6.9e-120	        -274.38	       -49.5	       62	        161	         393	        423	  0.38509	5.3e-124	     13038
   1	FILTER_LEN20_244 FILTER_LEN20_244	5.4e-085	   3.6e-088	        -201.35	       -46.0	       69	        161	         317	        335	  0.42857	2.7e-092	     13038
   1	FILTER_LEN20_245 FILTER_LEN20_245	1.2e-087	   8.3e-091	        -207.42	       -44.0	       73	        161	         313	        321	  0.45342	6.3e-095	     13038
   1	FILTER_LEN20_246 FILTER_LEN20_246	1.3e-140	   8.7e-144	        -329.41	       -47.0	       67	        161	         476	        499	  0.41615	6.7e-148	     13038
   1	FILTER_LEN20_247 FILTER_LEN20_247	2.8e-106	   1.9e-109	        -250.37	       -47.5	       66	        161	         379	        404	  0.40994	1.4e-113	     13038
   1	FILTER_LEN20_248 FILTER_LEN20_248	9.1e-088	   6.0e-091	        -207.74	       -46.0	       69	        161	         319	        335	  0.42857	4.6e-095	     13038
   1	FILTER_LEN20_249 FILTER_LEN20_249	1.4e-087	   9.1e-091	        -207.32	       -48.5	       64	        161	         313	        337	  0.39752	7.0e-095	     13038
   1	FILTER_LEN20_250 FILTER_LEN20_250	1.9e-028	   1.3e-031	         -71.13	       -51.5	       58	        161	         106	        116	  0.36025	9.9e-036	     13038
   1	FILTER_LEN20_251 FILTER_LEN20_251	4.3e-054	   2.8e-057	        -130.20	       -36.5	       88	        161	         239	        240	  0.54658	2.2e-061	     13038
   1	FILTER_LEN20_252 FILTER_LEN20_252	1.5e-056	   9.9e-060	        -135.86	       -48.0	       63	        161	         217	        238	  0.39130	7.6e-064	     13038
   1	FILTER_LEN20_253 FILTER_LEN20_253	4.7e-066	   3.2e-069	        -157.73	       -50.5	       60	        161	         259	        294	  0.37267	2.4e-073	     13038
   1	FILTER_LEN20_254 FILTER_LEN20_254	1.0e-106	   7.0e-110	        -251.34	       -45.0	       71	        161	         409	        432	  0.44099	5.3e-114	     13038
   1	FILTER_LEN20_255 FILTER_LEN20_255	4.3e-013	   2.9e-016	         -35.79	       -47.0	       67	        161	          59	         61	  0.41615	2.2e-020	     13038
   1	FILTER_LEN20_256 FILTER_LEN20_256	2.3e-037	   1.5e-040	         -91.69	       -48.5	       64	        161	         134	        141	  0.39752	1.2e-044	     13038
   1	FILTER_LEN20_257 FILTER_LEN20_257	2.2e-109	   1.5e-112	        -257.52	       -37.0	       87	        161	         450	        452	  0.54037	1.1e-116	     13038
   1	FILTER_LEN20_258 FILTER_LEN20_258	3.1e-061	   2.1e-064	        -146.64	       -51.0	       59	        161	         191	        202	  0.36646	1.6e-068	     13038
   1	FILTER_LEN20_259 FILTER_LEN20_259	1.3e-113	   8.7e-117	        -267.24	       -42.5	       76	        161	         412	        420	  0.47205	6.6e-121	     13038
   1	FILTER_LEN20_260 FILTER_LEN20_260	4.6e-068	   3.1e-071	        -162.36	       -41.5	       78	        161	         269	        275	  0.48447	2.4e-075	     13038
   1	FILTER_LEN20_261 FILTER_LEN20_261	5.0e-083	   3.3e-086	        -196.81	       -49.5	       62	        161	         304	        334	  0.38509	2.6e-090	     13038
   1	FILTER_LEN20_262 FILTER_LEN20_262	1.4e-089	   9.0e-093	        -211.94	       -44.0	       73	        161	         334	        346	  0.45342	6.9e-097	     13038
   1	FILTER_LEN20_263 FILTER_LEN20_263	4.9e-078	   3.3e-081	        -185.32	       -43.0	       75	        161	         286	        292	  0.46584	2.5e-085	     13038
   1	FILTER_LEN20_264 FILTER_LEN20_264	3.8e-105	   2.5e-108	        -247.76	       -44.0	       73	        161	         357	        363	  0.45342	1.9e-112	     13038
   1	FILTER_LEN20_265 FILTER_LEN20_265	2.2e-061	   1.5e-064	        -146.98	       -36.5	       88	        161	         259	        259	  0.54658	1.1e-068	     13038
   1	FILTER_LEN20_266 FILTER_LEN20_266	1.9e-107	   1.2e-110	        -253.07	       -46.0	       69	        161	         385	        404	  0.42857	9.5e-115	     13038
   1	FILTER_LEN20_267 FILTER_LEN20_267	7.3e-068	   4.9e-071	        -161.90	       -43.5	       74	        161	         250	        256	  0.45963	3.7e-075	     13038
   1	FILTER_LEN20_268 FILTER_LEN20_268	1.5e-069	   9.8e-073	        -165.81	       -44.5	       72	        161	         254	        262	  0.44720	7.5e-077	     13038
   1	FILTER_LEN20_269 FILTER_LEN20_269	7.8e-065	   5.2e-068	        -154.93	       -46.5	       68	        161	         248	        264	  0.42236	4.0e-072	     13038
   1	FILTER_LEN20_270 FILTER_LEN20_270	2.6e-077	   1.7e-080	        -183.66	       -41.0	       79	        161	         326	        337	  0.49068	1.3e-084	     13038
   1	FILTER_LEN20_271 FILTER_LEN20_271	2.4e-035	   1.6e-038	         -87.05	       -45.5	       70	        161	         165	        180	  0.43478	1.2e-042	     13038
   1	FILTER_LEN20_272 FILTER_LEN20_272	2.1e-067	   1.4e-070	        -160.84	       -48.0	       63	        161	         248	        269	  0.39130	1.1e-074	     13038
   1	FILTER_LEN20_273 FILTER_LEN20_273	3.7e-070	   2.4e-073	        -167.19	       -39.0	       83	        161	         302	        308	  0.51553	1.9e-077	     13038
   1	FILTER_LEN20_274 FILTER_LEN20_274	6.5e-106	   4.4e-109	        -249.51	       -49.5	       62	        161	         355	        381	  0.38509	3.3e-113	     13038
   1	FILTER_LEN20_275 FILTER_LEN20_275	1.6e-071	   1.1e-074	        -170.30	       -47.5	       66	        161	         258	        274	  0.40994	8.4e-079	     13038
   1	FILTER_LEN20_276 FILTER_LEN20_276	2.8e-084	   1.9e-087	        -199.69	       -43.5	       74	        161	         327	        340	  0.45963	1.4e-091	     13038
   1	FILTER_LEN20_277 FILTER_LEN20_277	1.3e-093	   8.4e-097	        -221.22	       -49.0	       63	        161	         354	        391	  0.39130	6.5e-101	     13038
   1	FILTER_LEN20_278 FILTER_LEN20_278	3.8e-069	   2.6e-072	        -164.85	       -47.5	       66	        161	         262	        282	  0.40994	2.0e-076	     13038
   1	FILTER_LEN20_279 FILTER_LEN20_279	2.1e-098	   1.4e-101	        -232.23	       -41.5	       78	        161	         358	        362	  0.48447	1.1e-105	     13038
   1	FILTER_LEN20_280 FILTER_LEN20_280	1.1e-060	   7.3e-064	        -145.38	       -41.5	       78	        161	         249	        256	  0.48447	5.6e-068	     13038
   1	FILTER_LEN20_281 FILTER_LEN20_281	5.7e-087	   3.8e-090	        -205.90	       -44.0	       73	        161	         326	        338	  0.45342	2.9e-094	     13038
   1	FILTER_LEN20_282 FILTER_LEN20_282	1.6e-138	   1.1e-141	        -324.59	       -42.5	       74	        161	         535	        559	  0.45963	8.2e-146	     13038
   1	FILTER_LEN20_283 FILTER_LEN20_283	1.1e-113	   7.4e-117	        -267.40	       -46.5	       68	        161	         399	        419	  0.42236	5.7e-121	     13038
   1	FILTER_LEN20_284 FILTER_LEN20_284	1.4e-085	   9.4e-089	        -202.69	       -47.0	       67	        161	         299	        314	  0.41615	7.2e-093	     13038
   1	FILTER_LEN20_285 FILTER_LEN20_285	1.3e-063	   8.7e-067	        -152.10	       -41.0	       79	        161	         259	        265	  0.49068	6.7e-071	     13038
